video_title,view_count,like_count,comment_count,channel_name,subscriber_count
Kingston DDR5 Ram Unboxing ASMR,33735,2123,28,GADGETS ONE MALAYALAM TECH TIPS,1270000
HyperX Gave Me This ! 🔥,10577,946,117,GADGETS ONE MALAYALAM TECH TIPS,1270000
ഇനി ഇങ്ങനെ ആയിരിക്കും  Why ?,57277,6156,97,GADGETS ONE MALAYALAM TECH TIPS,1270000
ONEPLUS NORD 2 5G PAC-MAN EDITION ? But ...,17526,1824,188,GADGETS ONE MALAYALAM TECH TIPS,1270000
PUBG NEW STATE Worth The Hype ?,27205,3198,126,GADGETS ONE MALAYALAM TECH TIPS,1270000
Facts Than You Don't Know About NOKIA,12796,1686,167,GADGETS ONE MALAYALAM TECH TIPS,1270000
4 Must Try Android Applications For The Month Of November 2021,24927,2918,148,GADGETS ONE MALAYALAM TECH TIPS,1270000
EKSA & NOISE GIVEAWAY RESULT,6354,726,34,GADGETS ONE MALAYALAM TECH TIPS,1270000
Secret Internet Tricks You Dont Know | Pranks | Memes | Download,17060,2730,132,GADGETS ONE MALAYALAM TECH TIPS,1270000
This is Why I Switched To Airtel | Airtel Black,37517,2597,105,GADGETS ONE MALAYALAM TECH TIPS,1270000
Top 5 Exclusive Android Apps That You Should Know ! 2021,33189,4143,176,GADGETS ONE MALAYALAM TECH TIPS,1270000
OPPO A55 |  My Genuine Opinion,19343,1397,129,GADGETS ONE MALAYALAM TECH TIPS,1270000
Huge discount .. check my community tab,22581,1433,8,GADGETS ONE MALAYALAM TECH TIPS,1270000
This SoundBar Has So Much To Offer .. Saregama Carvaan Musicbar,6738,559,60,GADGETS ONE MALAYALAM TECH TIPS,1270000
How To Recover Deleted Whatsapp Or Phone Data,25170,1631,143,GADGETS ONE MALAYALAM TECH TIPS,1270000
Oneplus Nord 2 - You Should Watch This Video 💯,52995,3287,319,GADGETS ONE MALAYALAM TECH TIPS,1270000
Hardwork Matters Merchandise Launch,6236,836,86,GADGETS ONE MALAYALAM TECH TIPS,1270000
Oneplus Watch Harry Potter Limited Edition Is 🔥,17991,1338,146,GADGETS ONE MALAYALAM TECH TIPS,1270000
10 Amazon Deals You Should Check Out This 2021 | Smartphone | Laptops | Tv's and More 😱,17161,1333,119,GADGETS ONE MALAYALAM TECH TIPS,1270000
Best Budget Gaming Headphone Ever Made | Giveaway Alert ❗❗❗,40450,4958,2814,GADGETS ONE MALAYALAM TECH TIPS,1270000
This Smartwatch Is Packed With Features  🔥,12279,1000,100,GADGETS ONE MALAYALAM TECH TIPS,1270000
These Are The Best Amazon Shopping Deals Right Now !,12812,1296,102,GADGETS ONE MALAYALAM TECH TIPS,1270000
Smartwatch With A Curved Display - TAGG Verve Ultra,17843,1532,136,GADGETS ONE MALAYALAM TECH TIPS,1270000
ശക്തി സംഭരണ കട്ട - Review,72402,3462,254,GADGETS ONE MALAYALAM TECH TIPS,1270000
3 Amazing products from NOISE + Giveaway !,18260,3708,1478,GADGETS ONE MALAYALAM TECH TIPS,1270000
Samsung Galaxy M52 5G | Unboxing and First Look 🔥🔥,45447,2976,268,GADGETS ONE MALAYALAM TECH TIPS,1270000
OnePlus 9 Pro | I Have a Different Story,44017,4035,407,GADGETS ONE MALAYALAM TECH TIPS,1270000
Best TWS Earbuds Under ₹ 2000,52917,2715,174,GADGETS ONE MALAYALAM TECH TIPS,1270000
Biggest Unboxing I Ever Done,27749,3199,173,GADGETS ONE MALAYALAM TECH TIPS,1270000
Best Value For Money Wired Earphone Under 1000 Rupees,57782,2933,217,GADGETS ONE MALAYALAM TECH TIPS,1270000
5 Best Bluetooth Speakers Under 500 Rupees,143976,6375,237,GADGETS ONE MALAYALAM TECH TIPS,1270000
My Youtube Studio Tour 2021 | GOM,63830,5599,324,GADGETS ONE MALAYALAM TECH TIPS,1270000
5 Important Tips to Charge Your Smartphone 🔥,205428,17570,751,GADGETS ONE MALAYALAM TECH TIPS,1270000
Buy iPhone 12 | 12 mini | Se Under 50000 Rupees | Flipkart Big Billion Days,149924,2044,142,GADGETS ONE MALAYALAM TECH TIPS,1270000
OPPO A16 | Unboxing and First Impression,14127,1372,163,GADGETS ONE MALAYALAM TECH TIPS,1270000
The Value For Money Smartphone | Infinix Hot 11S,24340,2660,207,GADGETS ONE MALAYALAM TECH TIPS,1270000
ASK GOM | NEW STUDIO,13701,1704,49,GADGETS ONE MALAYALAM TECH TIPS,1270000
Best Gaming Smartphone Under 13000 Rupees | Infinix Note 10,22682,2682,243,GADGETS ONE MALAYALAM TECH TIPS,1270000
How Do You Get Spam Calls And Messages | Shocking Info,36064,3636,282,GADGETS ONE MALAYALAM TECH TIPS,1270000
Thrilling Android Apps For The Month Of September 2021,30654,5038,185,GADGETS ONE MALAYALAM TECH TIPS,1270000
I Nearly Destroyed My OnePlus Buds Pro | Unboxing,42544,3484,343,GADGETS ONE MALAYALAM TECH TIPS,1270000
Best Fitness Smartwatch Under 3000 Rupees | NoiseFit Core,53706,2827,307,GADGETS ONE MALAYALAM TECH TIPS,1270000
These Simple Ways Can Get Back Your Lost Smartphone 🔥,43618,3036,193,GADGETS ONE MALAYALAM TECH TIPS,1270000
നിങ്ങളുടെ ഫോൺ എങ്ങനെ ഹാക്ക് ചെയ്യും  -  Use Your Smartphone This way From Now ! 2021,35813,5094,274,GADGETS ONE MALAYALAM TECH TIPS,1270000
These 5  Android Apps Can Change Your Life ! 2021,95450,14827,453,GADGETS ONE MALAYALAM TECH TIPS,1270000
Mi Onam Offers,21280,2166,22,GADGETS ONE MALAYALAM TECH TIPS,1270000
This Is Why Smartphone Explodes ! 💥💥,15436,2264,180,GADGETS ONE MALAYALAM TECH TIPS,1270000
Onam Special AR Filter for Instagram by Mi,19051,1735,13,GADGETS ONE MALAYALAM TECH TIPS,1270000
"Mi Onam Giveaway , ഈ ഓണത്തിന് ഞാനും Mi Kerala യും കു‌ടി ചേർന്നൊരു give away അനൗൺസ് ചെയ്യുകയാണ്.",13533,1363,15,GADGETS ONE MALAYALAM TECH TIPS,1270000
PC GAMING VS CONSOLE GAMING  - Which One Better ?,85140,6772,384,GADGETS ONE MALAYALAM TECH TIPS,1270000
ഒരു ഓണസമ്മാന Vlog Mi യോടൊപ്പം | Getting Onam Gifts For My Family From Mi,23492,2715,230,GADGETS ONE MALAYALAM TECH TIPS,1270000
Top 5 Crazy Android Apps For The Month Of August 2021,34475,4544,197,GADGETS ONE MALAYALAM TECH TIPS,1270000
ഈ ഓണത്തിന് ഇരട്ടി മധുരമേകാൻ Mi ഒരുക്കുന്നു ഓണവിസ്മിയം.,20551,1820,54,GADGETS ONE MALAYALAM TECH TIPS,1270000
Best Budget Smartphone For Online Students | Infinix Smart 5A,9344,1057,90,GADGETS ONE MALAYALAM TECH TIPS,1270000
A Tablet From IRA | IRA T802,14401,1629,148,GADGETS ONE MALAYALAM TECH TIPS,1270000
The Problem With 5G In India,30501,3886,239,GADGETS ONE MALAYALAM TECH TIPS,1270000
The Ultimate  Smartphone Vlogging Setup Is Here !,17077,2068,173,GADGETS ONE MALAYALAM TECH TIPS,1270000
7 Working Tips to Get More Battery Life On Your Smartphone !,185248,20394,794,GADGETS ONE MALAYALAM TECH TIPS,1270000
This is Why Laptops Are Dangerous for Men ⚠️ ⚠️,27419,3413,302,GADGETS ONE MALAYALAM TECH TIPS,1270000
Use This to Get Awesome Macro Shots Using Any Smartphone !,26456,3050,149,GADGETS ONE MALAYALAM TECH TIPS,1270000
This is Why Google Camera is Better Than Stock Camera,130400,11423,533,GADGETS ONE MALAYALAM TECH TIPS,1270000
Best Budget Smartwatch You Can Buy ! Noise Color Fit Ultra,20285,1568,172,GADGETS ONE MALAYALAM TECH TIPS,1270000
How to Make an Atom Bomb At Home ! Malayalam,44534,4740,425,GADGETS ONE MALAYALAM TECH TIPS,1270000
TikTok Is Coming Back Malayalam,22153,2974,248,GADGETS ONE MALAYALAM TECH TIPS,1270000
Zebronics Took This Soundbar to Next Level | Zeb-Juke Bar 3850 PRO DOLBY ATMOS 170 W,34509,1774,145,GADGETS ONE MALAYALAM TECH TIPS,1270000
OnePlus Watch Cobalt Edition Is Cool !,18713,1554,145,GADGETS ONE MALAYALAM TECH TIPS,1270000
Infinix Note 10 Pro | The Best Under 17000 ?,24787,2959,269,GADGETS ONE MALAYALAM TECH TIPS,1270000
Using Smartphones will Blind You ?  Truth Exposed,135237,16227,692,GADGETS ONE MALAYALAM TECH TIPS,1270000
Everyone Should Download These 5  Android Apps  2021,53756,7965,348,GADGETS ONE MALAYALAM TECH TIPS,1270000
Looking For A Earbud Under ₹1199 ? Noise VS101 And Giveaway ?,22138,4052,855,GADGETS ONE MALAYALAM TECH TIPS,1270000
Sony Done A Great Job ? Sony SRS XB13 Bluetooth Speaker,43240,4321,215,GADGETS ONE MALAYALAM TECH TIPS,1270000
Karbonn Is Back With A BUDGET SMARTPHONE ! Karbonn X21First Impression,48288,3677,237,GADGETS ONE MALAYALAM TECH TIPS,1270000
IQOO Z3 | Mid Range Killer ?,73721,8632,589,GADGETS ONE MALAYALAM TECH TIPS,1270000
Crazy Technologies  Inventions You Won't Believe,20101,4155,218,GADGETS ONE MALAYALAM TECH TIPS,1270000
Everyone Should Buy This  Noise Smartwatch  !,28935,2493,195,GADGETS ONE MALAYALAM TECH TIPS,1270000
6 Android Tricks and Apps You should Use Now !,59516,7933,331,GADGETS ONE MALAYALAM TECH TIPS,1270000
One Plus Nord CE 5G - Best Budget Phone of 2021 ?,40820,3384,345,GADGETS ONE MALAYALAM TECH TIPS,1270000
5 Major Changes in BGMI,38886,6611,390,GADGETS ONE MALAYALAM TECH TIPS,1270000
One Plus Nord CE Unboxing #Shorts,38161,2871,72,GADGETS ONE MALAYALAM TECH TIPS,1270000
Best App to Start Investing in Crypto | crypto to the Moon |Dogecoin,14698,1258,208,GADGETS ONE MALAYALAM TECH TIPS,1270000
7 Hidden Android Tips You Don't Know ! June 2021,90026,11966,638,GADGETS ONE MALAYALAM TECH TIPS,1270000
Top 5 Android Apps and Games ! June 2021,46722,6076,386,GADGETS ONE MALAYALAM TECH TIPS,1270000
Whatsapp video call scam ! alert ⚠️⚠️⚠️,122521,14809,952,GADGETS ONE MALAYALAM TECH TIPS,1270000
The Truth Of Social Media Ban In India,17453,2555,231,GADGETS ONE MALAYALAM TECH TIPS,1270000
Lets Meet My Awsome Fan 🔥🔥🔥,18284,2784,484,GADGETS ONE MALAYALAM TECH TIPS,1270000
Channel almost hacked ! here is why,43136,5445,268,GADGETS ONE MALAYALAM TECH TIPS,1270000
Tech Facts That Blow Your Mind 😲😲😲😲,31624,5246,649,GADGETS ONE MALAYALAM TECH TIPS,1270000
This Is Why JIO 4G Is Slow | Get Faster Speed Using This Trick 🔥🔥🔥,97790,10979,1136,GADGETS ONE MALAYALAM TECH TIPS,1270000
These Smartphone Secrets Will Blow Your Mind ⚡⚡⚡- 2021,79979,11405,679,GADGETS ONE MALAYALAM TECH TIPS,1270000
Top 5 Must Installed Android Apps May 2021,48993,6469,369,GADGETS ONE MALAYALAM TECH TIPS,1270000
EPIC TECH FAILS 😲 😲 😲,35460,5516,598,GADGETS ONE MALAYALAM TECH TIPS,1270000
How to Get Free Unlimited Local And International Calls ?,159371,5843,414,GADGETS ONE MALAYALAM TECH TIPS,1270000
Things You Should Know About Battleground India,104514,18612,1707,GADGETS ONE MALAYALAM TECH TIPS,1270000
This Gadget Kills Virus ?,19815,2749,244,GADGETS ONE MALAYALAM TECH TIPS,1270000
Super Strange Videos on YouTube !,125578,14485,1003,GADGETS ONE MALAYALAM TECH TIPS,1270000
iPhones Are Faster Than Android ?,79015,9546,880,GADGETS ONE MALAYALAM TECH TIPS,1270000
IQOO 7 A  Awsome Flagship Killer ?,113433,11581,969,GADGETS ONE MALAYALAM TECH TIPS,1270000
Whatsapp Will Be Disabled ! After 15th May - Malayalam,100987,9421,629,GADGETS ONE MALAYALAM TECH TIPS,1270000
You Should Buy These Phones Under 15000/-,115482,11551,981,GADGETS ONE MALAYALAM TECH TIPS,1270000
These Android Games Are Insane ! 2021,120059,13631,520,GADGETS ONE MALAYALAM TECH TIPS,1270000
Reasons To Buy This Smartphone !!,39698,4835,776,GADGETS ONE MALAYALAM TECH TIPS,1270000
അപ്പോ ഇതായിരുന്നു സത്യം - OPPO AND VIVO TRUTH,80628,8602,1144,GADGETS ONE MALAYALAM TECH TIPS,1270000
IQOO കമ്പനി CEO ഉം Tech ന്യൂസും ! Tech News Ep #5,18848,2196,299,GADGETS ONE MALAYALAM TECH TIPS,1270000
ആർക്കും അറിയാത്ത Instagram Tips And Tricks - Malayalam,950326,60373,1278,GADGETS ONE MALAYALAM TECH TIPS,1270000
കുറഞ്ഞ ചിലവിൽ Business  ഓൺലൈൻ ആക്കാം,6171,551,39,GADGETS ONE MALAYALAM TECH TIPS,1270000
Wireless Neckband for 999 From Mivi - Malayalam,15529,1235,116,GADGETS ONE MALAYALAM TECH TIPS,1270000
ആരാണ് ഇന്റർനെറ്റ്‌ മുതലാളി,24526,3039,248,GADGETS ONE MALAYALAM TECH TIPS,1270000
Top 6 PERFECT OKEY Android Apps - കിടിലം തന്നെ,47462,5163,263,GADGETS ONE MALAYALAM TECH TIPS,1270000
Top Class TWS Earbuds for 999 Rupees,42896,3194,181,GADGETS ONE MALAYALAM TECH TIPS,1270000
Best App for Mutual fund,3538,372,94,GADGETS ONE MALAYALAM TECH TIPS,1270000
ബാറ്ററി നിങ്ങൾ ഉദ്ദേശിച്ച ആളല്ല - What is mAh In Battery !,22256,2515,223,GADGETS ONE MALAYALAM TECH TIPS,1270000
Social Media ഉപയോഗിക്കുന്നവർ കാണുക,25963,2693,116,GADGETS ONE MALAYALAM TECH TIPS,1270000
1 HR INTERACTIONS WITH GOM,6169,745,8,GADGETS ONE MALAYALAM TECH TIPS,1270000
"Tech News ! PUBG Mobile Korean Ban , Lg , Tiktok Vs Indian government etc",16069,2320,215,GADGETS ONE MALAYALAM TECH TIPS,1270000
"OPPO F19 First Review - 33W Flash Charge, 5000 mAh battery and Sleek Design",35657,2077,163,GADGETS ONE MALAYALAM TECH TIPS,1270000
One Plus 9 First Review - Malayalam കിടിലം ഫോൺ ആണോ ?,77767,5141,541,GADGETS ONE MALAYALAM TECH TIPS,1270000
Top 3 Minimal Android Launchers Malayalam - ഫോണിന്റെ ലുക്ക് തന്നെ മാറ്റും,44610,4427,237,GADGETS ONE MALAYALAM TECH TIPS,1270000
Top 5 Stunning Android Apps  Malayalam  - ഞെട്ടിക്കുന്ന ആൻഡ്രോയിഡ് ആപ്പുകൾ,61303,5919,315,GADGETS ONE MALAYALAM TECH TIPS,1270000
ഒരു കുഞ്ഞപ്പൻ  Gaming കമ്പ്യൂട്ടർ ഉണ്ടാക്കിയാലോ ?,88261,1966,170,GADGETS ONE MALAYALAM TECH TIPS,1270000
Apple Watch for 1799 ? + Giveaway Malayalam,55764,4121,646,GADGETS ONE MALAYALAM TECH TIPS,1270000
Top Apps and Games For Android - Malayalam,39434,6624,403,GADGETS ONE MALAYALAM TECH TIPS,1270000
700k THANK YOU,7793,1199,24,GADGETS ONE MALAYALAM TECH TIPS,1270000
Redmi Note 10 Pro Max First Real Impression - Malayalam,53851,4866,616,GADGETS ONE MALAYALAM TECH TIPS,1270000
"Tech News Ep 3 , One Plus 9 Pro , Signal App banned ?, Whatsapp New Feature etc",16253,1753,324,GADGETS ONE MALAYALAM TECH TIPS,1270000
ഇതുകൊണ്ടാണ് ചാനലിൽ View  ഇല്ലാത്തത് ! GOM Q N A PART 1,18626,2476,394,GADGETS ONE MALAYALAM TECH TIPS,1270000
Syska 20000  Powerbank review ! With fast Charging,55807,3989,264,GADGETS ONE MALAYALAM TECH TIPS,1270000
"One Plus 9 , Rog Phone 5  etc - നിങ്ങൾ അറിയേണ്ട ടെക് വാർത്തകൾ - Tech new ep 2",12140,1488,162,GADGETS ONE MALAYALAM TECH TIPS,1270000
ഞാൻ ഒരു കുഞ്ഞപ്പനെ വാങ്ങി - My First Robot Unboxing,36669,2977,306,GADGETS ONE MALAYALAM TECH TIPS,1270000
Best 5 Android Apps For March 2021 - കിടിലം ആപ്പുകൾ,60177,5337,296,GADGETS ONE MALAYALAM TECH TIPS,1270000
ഈ ഫോൺ കുറെ തരുന്നുണ്ട് ! LG K42 Review,26781,2383,244,GADGETS ONE MALAYALAM TECH TIPS,1270000
"Tech News Ep 1 , Redmi k40 , PUBG MOBILE 2 , New Whatsapp ? And more",11366,1688,225,GADGETS ONE MALAYALAM TECH TIPS,1270000
Ask Gom #10  FAKE SMARTPHONE REVIEWS !,14105,1760,20,GADGETS ONE MALAYALAM TECH TIPS,1270000
Shocking Facts About Elon Musk and Tesla Malayalam !,59072,5483,300,GADGETS ONE MALAYALAM TECH TIPS,1270000
OPPO Reno5 Pro 5G and Samsung S20 FE | Initial  Comparison,13764,1258,202,GADGETS ONE MALAYALAM TECH TIPS,1270000
My New Vlogging Setup ! എൻ്റെ കിടുക്കാച്ചി ഐറ്റം,35553,2727,172,GADGETS ONE MALAYALAM TECH TIPS,1270000
Everyone Should Use These 5 Android Apps ! വ്യത്യസ്തമായ കുറച്ചു ആപ്പുകൾ,65237,7591,499,GADGETS ONE MALAYALAM TECH TIPS,1270000
പുതിയ 6  Really Usefull  Android Apps -Malayalam,65138,5760,381,GADGETS ONE MALAYALAM TECH TIPS,1270000
Ask Gom #9 Why Less View ???????????? live stream with MALAYALAM TECH,17036,2366,24,GADGETS ONE MALAYALAM TECH TIPS,1270000
This Earphone Will MAKE You Crazy ! കാണാതെ പോകരുത്,22056,3167,259,GADGETS ONE MALAYALAM TECH TIPS,1270000
How WiFi Works Explained in Malayalam,89390,6627,539,GADGETS ONE MALAYALAM TECH TIPS,1270000
Tws Earbud under 1200 Rupees  Review,29400,2683,352,GADGETS ONE MALAYALAM TECH TIPS,1270000
Smartphone Myths Exposed - നിങ്ങൾ കരുതുന്നതെല്ലാം തെറ്റ്,51637,6577,483,GADGETS ONE MALAYALAM TECH TIPS,1270000
Cool 5 Android Apps For Android January End 2021 - MALAYALAM,157912,13582,467,GADGETS ONE MALAYALAM TECH TIPS,1270000
Best Budget DJ Headphone ! ഈ കാശിനു ഒരു രക്ഷയില്ല,19134,1687,214,GADGETS ONE MALAYALAM TECH TIPS,1270000
കിടിലം സൗണ്ടുള്ള TWS Earbud Under 3600,10824,1059,155,GADGETS ONE MALAYALAM TECH TIPS,1270000
എൻ്റെ പുതിയ GADGET !,20098,2265,231,GADGETS ONE MALAYALAM TECH TIPS,1270000
Best smartphone for Videography Experts OPPO Reno5 Pro 5G Unboxing and Impressions,56462,3666,368,GADGETS ONE MALAYALAM TECH TIPS,1270000
നിങ്ങളെ Whatsapp ഉം രക്ഷിക്കില്ല  Signal ഉം രക്ഷിക്കില്ല,56129,6498,976,GADGETS ONE MALAYALAM TECH TIPS,1270000
Moto 160W Soundbar Review - Great Sound for Great Price Malayalam,44570,1861,251,GADGETS ONE MALAYALAM TECH TIPS,1270000
How You Can Earn From  EARNKARO -  Malayalam,23097,1422,155,GADGETS ONE MALAYALAM TECH TIPS,1270000
Usefull GADGETS You Can Buy From Amazon Under 800 Rupees,228175,19697,652,GADGETS ONE MALAYALAM TECH TIPS,1270000
Oppo Reno 5 Pro 5G Sample Video !,10936,1300,137,GADGETS ONE MALAYALAM TECH TIPS,1270000
പറയാൻ ചിലതുണ്ട് !,18274,2855,327,GADGETS ONE MALAYALAM TECH TIPS,1270000
Ask Gom #10 2021,11085,1444,14,GADGETS ONE MALAYALAM TECH TIPS,1270000
MIVI Roam 2 Bluetooth Speaker UNDER 1200 RUPEES  - Malayalam,34735,2340,205,GADGETS ONE MALAYALAM TECH TIPS,1270000
OPPO A15s First Impression Malayalam,35771,2397,202,GADGETS ONE MALAYALAM TECH TIPS,1270000
Best TWS Earbuds For Gaming - Malayalam Review,95257,5467,369,GADGETS ONE MALAYALAM TECH TIPS,1270000
Best and Easy Video Editor For Your Computers ! Movavi video editor Plus 2021,16093,1627,170,GADGETS ONE MALAYALAM TECH TIPS,1270000
One Plus 8T Detailed Review After One Month Malayalam !,86794,6185,730,GADGETS ONE MALAYALAM TECH TIPS,1270000
"എന്താണ് Cryptocurrency ,  How to Invest ?  -  CoinSwitch Kuber Malayalam Explained",23260,1671,231,GADGETS ONE MALAYALAM TECH TIPS,1270000
Molife Lifestyle Watch First Impression - Malayalam,24867,1959,283,GADGETS ONE MALAYALAM TECH TIPS,1270000
Top Android Apps for December ! - Malayalam,62842,6594,735,GADGETS ONE MALAYALAM TECH TIPS,1270000
Best Stylish Earbud Under 1500 Rupees - Malayalam,50966,3035,232,GADGETS ONE MALAYALAM TECH TIPS,1270000
Things You Should Know About TYPE C ! Malayalam,131363,13504,793,GADGETS ONE MALAYALAM TECH TIPS,1270000
How To Stream on Facebook And Youtube At Same Time ! Multistream Tutorial Malayalam,16168,1203,143,GADGETS ONE MALAYALAM TECH TIPS,1270000
